Filename,Checked,Keywords
Malaysia_MCMC_LTE_Standards_docx.txt,"Internal, Importation, New, EMC, Safety, Wireless, Mandatory, Rugged, Mobile, Notebook, Tablet, Chromebook, Indust, Gateway, WWAN, Other, New, Sustaining","lte, requirements, skmm, usual, standards, etsi, mcmc, srsp, additional, date, en, fdd, frequency, technical, ue, yes, 301, band, comments, indicate, malaysia, plan, product, report, required, sample, 15, 2018, 300, 570, 620, 915, 920, approval, bands, certification, change, completion, deliverable, equipment, following, function, iec, iot, mhz, mobile, products, resources, sam, shall, sirim, specifications, stakeholder, tdd, test, ts, type, 010, 025, 100, 136, 2017, 400, 489, 504, 521, 523, 524m, 600, 62209, 880, 908, action, available, avoid, based, battery, block, bulletin, code, compliance, comply, configuration, current, cut, delay, documents, ensure, fcc, hard, include, issued, lead, mainly, needed, pdf, process, psu, radio, rce, regulation, requirement, rf, rsp, service, soft, specific, t015, tc, time, title, total, transition, user, ws, 01, 04, 101, 110, 13, 170, 180504, 34, 36, 3gpp, 500, 50360, 508, 532, 60950, 690, 710, 785, 800, 805, 824, 834, 850, 869, 879, 900, 925, 960, 980, able, absorption, acceptable, accepted, accepts, address, agile, apply, area, assessment, assistance, bids, bill_cc, bs, cards, ce, cellular, certain, changed, client, codes, combination, compatibility, concerns, connected, connection, contacts, cord, cross, declaration, defined, deliverables, designed, detailed, distribution, document, documentation, downlink, dt, duplex, eference, effective, electromagnetic, embed, emc, enforcement, engineer, european, evolution, existing, explanation, external, final, finalized, functional, functions, general, gov, govern, government, guidance, handheld, health, help, https, impact, implementation, inform, initially, intended, interface, internal, international, interoperability, inventory, keyword, label, limited, links, long, mandatory, media, minimum, mode, modems, mounted, ms, mtsfb, mtsfc, network, note, number, operate, operating, packaging, pc, perating, phones, place, plans, platform, portable, previously, provide, public, qty"
Regulatory_Notification_130919_01_Canada_IC_s_New_Registration_Requirement_for_TTE_docx.txt,,"type, surge, test, equipment, canada, industry, results, te, compliance, ic, requirements, terminal, voltage, registration, 01, folder, new, notification, operational, report, sets, applied, dc, sample, section, telecommunications, testing, 03, 2013, 29, bulletin, cs, declaring, fax, fully, items, modem, party, recording, requirement, second, shall, submit, submittal, surges, voltages, 11, 130919, accept, access, actions, affected, amend, amending, amendment, analogue, applicable, arrangements, author, cases, change, changes, computer, conformity, connect, connection, connects, continue, costs, created, currently, damaged, decided, declaration, dell, demonstrate, demonstrated, department, describes, description, desktop, details, determined, device, direct, directly, displays, documented, effect, effective, facilities, fall, follows, grs, included, including, increase, information, intended, issued, issuing, keyword, laboratories, line, mandate, mandated, minimum, mobility, multiple, network, networking, nguyen, notifications, november, number, obtained, original, overload, parts, performed, peripheral, portable, printer, procedure, process, product, projectors, pstn, public, readily, recognizes, recorded, redundant, refined, reflected, rejected, related, request, requires, restrictions, result, samples, search, sequence, server, short, single, specifies, stipulated, storage, subject, submission, submissions, submitting, successfully, summary, switched, targeted, telephone, tests, th, thanh, time, timeframe, title, treated, types, wireline, wrceea"
170517_01_CEC_MEPS_Displays_docx.txt,"Energy, Mandatory, Display, New","monitor, computer, mode, display, test, means, power, screen, shall, section, greater, monitors, 25, displays, inches, based, signage, color, energy, impact, january, requirements, additional, area, date, designed, draw, equal, following, manufactured, required, size, table, 2021, cec, digital, e_, models, resolution, 20, 2019, 23, 99, assistance, california, comply, defined, diagonal, gaming, hardware, incremental, performance, plan, product, rate, square, turned, yes, 14, 1605, 30, certification, comments, device, external, iec, include, indicate, july, maximum, method, passive, procedure, refresh, sample, sleep, space, tier, unit, watts, 10, 17, 35, 430, 61, adders, analog, battery, change, colors, compliance, composed, data, deliverable, dell, effective, enhanced, example, features, final, functions, gamut, generated, internal, light, marketed, measurements, meps, minimum, mp, oled, percent, pixels, primarily, readers, record, resources, signals, speakers, srgb, stakeholder, standards, standby, supplier, support, supported, television, use, viewable, viewing, 02, 025, 04, 07, 12, 1400, 1604, 1606, 1607, 2011, 2015, 2016, 40hz, 62301, 75, action, aggressive, appliances, applicable, block, bulletin, card, cieluv, cinema, commission, completion, configuration, connections, criteria, current, curved, cut, dci, december, desk, diode, documents, drug, efficiency, electronic, emitting, enabled, environment, factor, feature, food, function, gov, hard, high, hubs, ii, image, images, information, initiative, iot, keyboard, kvm, lab, lan, lead, manufacture, marking, measuring, medical, meets, megapixels, mouse, native, needed, non, number, organic, p3, p_, performed, phase, primary, procedures, program, provides, psu, published, reference, regulation, requirement, rgb, sd, september, ship, signal, soft, specific, specifications, specify, standard, star, starting, submit, televisions, testing, time, title, total, touch, transition, type, unrelated, usage, usb, using, variable, video, webcams, ws, www, 00, 01, 100w"
Botswana_Communications_Regulatory_Authority__BOCRA__Type_Approval_docx.txt,"Dell, Wireless, Mandatory, Tower, AIO, Thin, Rugged, Mobile, Notebook, Tablet, Chromebook, Indust, Gateway, ServerA, ServerB, Networking, Display, Imaging, Projector, Dock, I, Audio, BT, NFC, WWAN, WiGig, Other, New","bocra, equipment, approval, botswana, product, type, impact, marking, requirement, certification, packaging, registration, regulatory, required, additional, mark, plan, wireless, yes, authority, comments, country, declaration, indicate, module, note, renewal, requirements, sample, shall, change, communications, configuration, conformity, cost, date, deliverable, exited, function, granted, host, inform, lead, level, modem, number, odm, phase, place, planning, resources, soldered, stakeholder, ta, telecom, tp, updated, 10, 2015, act, action, allocated, appears, application, apply, approved, battery, block, bulletin, close, completion, compliance, concerned, copy, cut, defined, device, directly, doc, documents, effect, estimated, exemption, exit, hard, ilac, initial, iot, label, labelling, list, mandatory, marked, needed, new, nnnnnn, permitted, platform, products, psu, radio, radios, rces, rdoc, record, registered, results, sale, scope, screen, secured, shown, soft, specifications, specify, substituted, technical, telecommunications, test, time, total, transition, unless, user, ws, 01, 07, 14, 150917, 1996, 2000usd, 2017, 25, 26, 2mm, 3000usd, 31, accepted, accessed, accompanied, accredited, address, advertisements, agency, agile, allowed, annual, applicant, area, arrangement, author, average, based, bids, board, body, calendar, cancellation, case, cases, certified, changed, client, complete, concerns, condition, confirmed, connects, contacts, contains, cord, cross, current, days, deliverables, dell, design, display, distribution, documentation, dt, durable, effective, embed, end, eng0004221, engineer, established, evidence, example, explanation, external, fee, final, functional, government, grs, guidance, height, help, helpful, identification, implementation, include, indication, information, initially, instead, integral, intentional, internal, inventory, involved, issued, item, keyword, lab, labeled, laboratories, laboratory, links, matrix, member, menu, model, modules, mra, mutual, need, network, nguyen, normal, normally, notice, npi, obtained, offered, onboard, opening, payable, pc, peripheral, permanent, places, point, portfolio, practicality, pre, preferred, prior"
Korea___GM_change_at_Dell_International_inc__Korea____only_limited_to_products_which_certificate_holder_is_Dell_Korea_docx.txt,"CPG, D, AIO, Display, Desktop, Ext, Notebook, New, Other, Other, New, Safety, Energy, No, Mandatory","dell, korea, gm, na, change, business, labs, products, international, need, certificate, information, required, odms, action, inform, plan, date, lab, license, meps, odm, scope, standby, use, compliance, exit, impact, product, safety, wireless, 2022, bulletin, certificates, delete, kc, kcc, platform, restrictions, adapter, add, changed, configuration, factory, holder, mandatory, marketing, monitor, needed, npi, obtain, official, report, requirement, requirements, revision, spec, test, updated, agency, aio, assigned, attached, desktop, examples, label, notebook, process, rce, restriction, sales, stakeholders, start, submit, suppliers, sustaining, task, version, 11, 29, alert, applicable, arm, confluence, cord, correct, create, crm, current, data, details, develop, drives, em, energy, enforcement, engineer, estech, external, final, high, impacted, importer, include, iot, issued, ist, july, key, kim, ktc, ktl, ktr, lily, local, needs, nemko, non, note, number, obtains, owner, power, program, psu, regulation, regulatory, sme, standard, status, surveillance, table, tang, tool, type, update, updates, using, ws, youngbin, 01590, 22, 2206, 411, 854274767x, 911, accuracy, address, affected, agent, agile, agreement, area, artwork, assignments, audit, aware, awareness, bags, bar, based, battery, bids, box, brm, brown, cable, cards, cart, cartridge, case, cases, ce, certification, check, checkpoint, chromebook, client, com, companion, complete, computer, concerns, cp, cpg, created, cross, customs, cut, database, declaration, deliver, deliverable, dependency, description, design, detailed, device, devices, disclosure, doc, documentation, dongle, drive, electronics, emc, ensure, example, executive, existing, federal, file, filing, filter, firmware, flpr, fulfill, generator, government, gsg, gtie, hard, headset, history, https, idd, identify, impacts, initially, instructions, intelligent, isg, items, jumper, june, kb, kvm, l10, l6, lead, legislation, level, likely, limited, line, link, lisence, listed, lob, make"
Brazil_Anatel_Resolution_715_REGULATION_FOR_CONFORMITY_ASSESSMENT_AND_APPROVAL_OF_TELECOMMUNICATIONS_PRODUCTS_docx.txt,"Internal, Manufacturing, New, Wireless, Mandatory, Notebook, Tablet, Gateway, Networking, Dock, I, Audio, BT, NFC, WWAN, WiGig, Other, New, Sustaining","resolution, conformity, product, certification, change, new, products, 00, 715, additional, based, process, regulation, 2020, anatel, approval, category, date, homologation, ii, telecommunications, yes, 242, acts, assessment, comments, declaration, equipment, indicate, note, plan, required, sample, type, 2019, 2in1, changes, completion, current, deliverable, detachable, dollars, iii, implementation, november, rdoc, resources, rqa, scope, stakeholder, testing, wireless, 19, 200, 2000, 23, 30, 40, act, action, approves, battery, block, bulletin, carlos, categories, compliance, configuration, cut, different, documents, evaluations, existing, flexible, function, hard, include, iot, keyboard, lead, lob, market, needed, october, old, periodic, procedures, psu, released, report, requirement, requirements, soft, specific, specifications, surveillance, target, telecommunicationproducts, time, title, total, transition, use, ws, 0998, 100, 12, 1350, 2002, 22, 323, 39, 500, able, access, act2220, act2221, act2222, address, agile, anatal, annex, antennas, applicable, apply, area, assistance, bids, br, brazil, bulletins, bureaucracy, certificate, changed, characterized, cindy, client, collective, communication, comparing, concerns, contacts, cord, cost, create, created, cross, currently, defined, definition, definitions, deliverables, detailed, distribution, document, documentation, dt, easier, effective, embed, emoluments, enforcement, engineer, established, evaluation, exempted, exemption, exit, explanation, external, falling, fees, final, following, functional, general, gov, government, guidance, help, https, impact, included, including, inform, initially, intended, internal, inventory, issued, iv, june, keyboards, keyword, label, labeling, legislacao, links, main, make, makes, management, mandatory, manufacturing, marking, model, models, need, notebooks, number, operational, order, packaging, pc, place, platform, present, procdures, procedure, program, proposal, provide, public, qty, quality, questions, radiation, radio, radiocommunication, reference, reflect, regarding, registration, regulatory, relates, releases, renewal, repealed, replaces, reqired, resolucao, resolucoes, restricted, revision, rfid, salinas, search, service, sharepoint, ship"
6T198_and_N6685_Revisions_docx.txt,,"rev, n6685, 6t198, use, a12, a16, bulletin, date, restricted, 2014, annex, effective, exemptions, table, 1st, 2015, added, changes, column, conformity, declaration, heading, included, mandatory, materials, revised, revisions, sdoc, st, supplier, updated, 12, accepted, agile, approved, available, changed, dell, diarsenic, documents, en, february, include, longer, major, markus, material, new, november, older, reflect, removed, rohs, specifications, starting, stutz, 01, 10, 11, 141021, 21, 2104, 62474, actions, applicable, area, author, bis, cas, ce, chromate, claimed, click, com, computer, contacts, corporate, dates, dbt, deleted, dep, description, desktop, detailed, dhnup, didp, dihp, dinp, dipp, displays, distribution, dmep, dnhp, dnop, dot, download, dpp, ea, earth, enter, environment, ether, eu, examples, existing, explanations, external, feb, following, fourth, guidance, homogeneous, http, iec, immediately, impacts, internal, issued, keyword, lead, learn, legal, link, methoxyethyl, mobility, networking, nov, npipp, number, octahydroxide, odms, original, owners, paragraph, pdf, pentazinc, pentoxide, peripheral, pjm, policy, portable, potassium, printer, process, projectors, published, rec, recently, references, refresh, regulatory, reporting, require, requirement, restriced, restriction, revision, sdocs, search, second, selenium, server, servers, set, solders, specification, standard, start, storage, substances, suitable, summary, sunset, tcep, text, title, training, triclosan, trioxide, updates, uscorp1, using, www"
India_BIS_IS_13252_Amendment_2_docx.txt,"Internal, Safety, Mandatory, AIO, Fixed, Thin, Rugged, Mobile, Notebook, Tablet, Chromebook, ServerA, ServerB, Storage, Display, Imaging, Projector, I, NB, Ext, Other, New, Sustaining, Service","amendment, bis, test, 2016, 2017, 13252, 2010, 14, report, 31, clause, dec, model, submitted, date, annex, new, applications, base, inclusion, representative, undertaking, registered, additional, impact, rce, registration, testing, india, models, sample, shall, yes, inclusions, indicate, need, odm, part1, product, submit, 01, complete, compliance, dell, na, plan, required, tracker, 10, 12, acknowledgement, additions, comments, existing, factory, implementation, lab, prior, provide, series, application, attached, based, bulletin, change, completion, deliverable, detailed, format, granted, inform, insulation, issued, lead, notification, power, reports, requirements, resources, results, stakeholder, target, tested, tests, till, total, transition, weeks, 03, 11, 15, 16, 30, ac, accept, acceptable, action, allocation, applicable, apply, authorized, battery, block, bridging, cancellation, carried, case, certification, components, configuration, current, cut, documentation, documents, effect, effective, ensure, extension, following, function, functional, hard, including, insulating, iot, manufacturer, materials, modifications, needed, projects, provided, psu, rces, receive, record, reference, requirement, select, separate, soft, specifications, specify, standard, status, submission, teams, time, updated, use, voltage, work, ws, 13, 160316, 17, 18, 20a2, 20grip, 20is13252, 20tracker, 20trackers, 32, accepted, actions, addendum, address, agile, agreed, amendement, announced, apr, area, author, bank, basic, batteries, bids, brands, capacitors, cases, cc, changed, changes, charles, choose, circuit, client, com, comply, complying, compound, concerns, conditioning, conditions, configurations, contacts, content, coordinate, cord, cords, core, cost, covered, covering, created, critical, cross, days, declaration, defined, degree, deliverables, dependent, design, details, distribution, dt, earthing, electric, embed, enclosure, engineer, evaluation, explanation, external, fails, fault, final, financial, fulfillment, given, global, government, graphical, guidance, help, https, humidity, ic, identified, immediate, include, includes, incorporated, individual, initially, inside, insulated, integrated, interleaved"
Brazil_Anatel_Act_No__2222_of_April_20__2020___REFERENCE_LIST_OF_PRODUCTS_FOR_TELECOMMUNICATIONS_docx.txt,"Internal, Manufacturing, New, Wireless, Mandatory, Notebook, Tablet, Gateway, Networking, Dock, I, Audio, BT, NFC, WWAN, WiGig, Other, New, Sustaining","2020, act, certification, product, resolution, 20, type, anatel, april, category, conformity, process, 715, assessment, equipment, model, products, 2222, additional, based, bulletin, change, date, new, yes, comments, indicate, network, reference, remains, sample, telecommunications, 242, 2in1, accessment, action, completion, current, data, deliverable, detachable, list, plan, required, resources, scope, stakeholder, wireless, 2220, access, battery, block, brazil, comformity, compliance, configuration, cut, definition, documents, eta, evaluation, family, function, hard, ii, iii, iot, keyboard, lead, link, lob, modality, needed, note, periodic, psu, radiation, referenced, regulation, release, requirement, requirements, restricted, soft, specifications, station, table, terminal, test, time, title, total, transceiver, transition, verses, ws, 01236, 0998, 1403, 19, 22, 2221, 37, able, act2222, acts, address, agile, apply, area, assistance, ato, atos, bids, br, broadcasting, captured, categories, certificacao, changed, charts, cindy, client, communication, complete, concerns, contacts, containing, cord, cross, declaration, defined, deliverables, described, designation, detailed, detailing, distribution, document, documentation, dt, effective, embed, enforcement, engineer, excerpt, existing, explanation, external, final, following, functional, gov, government, guidance, help, homologation, https, impact, implementation, include, inform, initially, instead, interconnection, internal, inventory, issued, items, keyboards, keyword, label, leadtime, legislacao, links, management, mandatory, manufacturing, notebooks, nterconnection, number, old, operational, packaging, pc, place, platform, previous, procedure, produtos, provide, qty, quality, questions, rdoc, reflect, registration, regulatory, released, renewal, renewed, report, revision, revoked, rf, rfid, rqa, salinas, search, setup, ship, showing, shown, specify, stakeholders, standards, status, surveillance, sustaining, switches, tables, tablets, target, targeted, team, teams, technical, testing, tied, update, updated, version, voluntary, wlan, www, year, years"
Regulatory_Bulletin_ENERGY_STAR_6_0_Computers_docx.txt,,"power, energy, mode, graphics, desktop, integrated, p_, sleep, allowance, star, tec_, desktops, t_, idle, kwh, computer, requirements, computers, state, consumption, display, equation, specified, performance, products, shall, epa, measured, test, adder, base, clients, discrete, eee, efficiency, ethernet, long, long_idle, notebooks, product, table, 10, equal, internal, memory, notebook, scale, small, specification, storage, switchable, workstations, capability, meet, calculation, designed, requirement, servers, supply, version, 25, calculated, cpu, customer, drives, e_, enhanced, fb_bw, following, low, network, server, 15, 85, active, bulletin, image, maximum, screen, short, short_idle, tec, time, used, user, wake, www, 2014, 30, 35, 76, acpi, available, client, date, default, definition, dgfx, efficient, enabled, energystar, external, g7, gov, gpu, including, installed, level, management, method, minimum, operating, software, supplies, systems, tested, use, watts, weightings, 015, 20, 28, 32, 3az, 50, 802, 84, 87, 88, applicable, applied, compliant, consumed, data, effective, ep, factor, features, gigabit, hard, hdd, ieee, lab, mobile, number, os, poff, point, port, processing, processor, psleep, qualification, qualified, qualify, receive, represents, sale, services, standard, tec_max, tecint_display, tests, total, wol, 128, 16, 24, 26, 27, 36, 45, 60, 64, 83, 90, additional, allowances, applies, area, av, average, based, card, category, components, condition, cores, dell, devices, disk, displays, entering, g1, hours, idle_base, idle_hdd, idle_max, iec, ii, incentive, include, information, int_display, june, manufacturer, marking, page, partner, place, plong_idle, pos, prior, process, program, protocol, psu, ptec, ptec_max, remains, run, service, solid, standards, technical, testing, tlong_idle, toff, tshort_idle, tsleep, type, web, workstation, 03, 04, 100, 115, 135, 14, 18, 192, 2012, 2013, 40, 62623, 80, 81, 82, 89, 96"
Lao_MPT_Wireless_Type_Approval_docx.txt,"Internal, Importation, Update, Wireless, Mandatory, Tower, AIO, Fixed, Thin, Rugged, Mobile, Notebook, Tablet, Chromebook, Indust, Gateway, ServerA, ServerB, Storage, Networking, Display, Imaging, Projector, Dock, I, Audio, BT, NFC, WWAN, WiGig, Other, New","mpt, wireless, wlan, approval, type, product, required, scope, additional, date, lao, products, report, sample, yes, 2017, ac, action, bt, bulletin, comments, host, indicate, issued, module, radio, time, 11a, 22, 802, bluetooth, certification, change, completion, deliverable, devices, effective, final, frequency, laos, lead, note, plan, power, rdoc, requirement, resources, rf, stakeholder, ta, test, 16, 2014, 2016, 2018, 3201, 60, agency, apply, battery, block, ce, communication, compliance, configuration, contacts, current, currently, cut, dated, document, documents, embedded, equipment, fall, fcc, feb, function, government, handle, hard, ict, initial, iot, issues, language, limit, mandatory, ministry, needed, nov, npi, packaging, post, process, psu, rce, reference, regulation, requirements, revision, rts, safety, serial, shall, soft, specifications, standards, submittal, summary, taken, technical, telecommunications, title, today, total, transition, update, updated, ws, 01, 02, 03, 10, 100mw, 11ab, 170222, 200mw, 28, 300ghz, 31, 3khz, 4g, 5g, 80, _uiversionstring, a4wp, able, acceptable, accepted, accepts, according, address, agile, air, approx, april, area, article, assistance, based, bids, certificate, changed, charger, clarify, client, concerns, confirmed, cord, cover, cross, declaration, decree, defined, deliverables, democratic, detailed, distribution, documentation, dt, eirp, electromagnetic, embed, enforcement, eng004221, engineer, english, equipments, existing, explanation, external, functional, future, gps, grs, guidance, help, impact, implementation, import, importer, include, includes, inform, information, initially, internal, inventory, investigation, keyword, label, level, license, links, logo, mandated, manual, means, need, needs, number, orm, package, pc, people, peripheral, photos, place, platf, platform, provide, provides, pt, qty, quality, questions, range, rces, receiving, registration, regulatory, released, republic, rfid, search, section, secure, serieal, ship, short, soldered, space, specification, specify, stakeholders, status, surveillance, target, targeted"
